Timestamp,Voltage,Position,Velocity
417.296590,-4.000000,-5011.274414,-34.558594
417.317162,-4.000000,-5011.961914,-35.185547
417.336603,-4.000000,-5011.961914,-35.185547
417.356618,-4.000000,-5011.961914,-35.185547
417.376634,-4.000000,-5014.063477,-34.843750
417.396742,-4.000000,-5014.720215,-34.093750
417.416572,-4.000000,-5015.409668,-34.546875
417.436643,-4.000000,-5016.098145,-34.488281
417.456621,-4.000000,-5016.785156,-34.724609
417.476766,-4.000000,-5017.475586,-34.664063
417.496689,-4.000000,-5018.164063,-34.494141
417.516612,-4.000000,-5018.851563,-34.888672
417.536702,-4.000000,-5019.537109,-34.888672
417.556698,-4.000000,-5020.230957,-34.699219
417.576825,-4.000000,-5020.230957,-34.699219
417.596804,-4.000000,-5020.978027,-35.048828
417.616689,-4.000000,-5022.293945,-34.511719
417.636630,-4.000000,-5022.987305,-34.910156
417.656868,-4.000000,-5023.670410,-34.798828
417.676624,-4.000000,-5024.359863,-34.654297
417.696565,-4.000000,-5025.046387,-34.593750
417.717286,-4.000000,-5025.738281,-34.746094
417.736596,-4.000000,-5026.424316,-34.933594
417.757242,-4.000000,-5027.113281,-34.296875
417.776553,-4.000000,-5027.804199,-34.818359
417.796680,-4.000000,-5028.489258,-34.503906
417.816658,-4.000000,-5029.180664,-34.562500
417.836748,-4.000000,-5029.180664,-34.562500
417.856708,-4.000000,-5029.872070,-34.845703
417.876742,-4.000000,-5031.276855,-34.710938
417.896683,-4.000000,-5031.937012,-35.093750
417.916735,-4.000000,-5032.620605,-34.658203
417.936751,-4.000000,-5033.313477,-34.519531
417.956581,-4.000000,-5034.000000,-34.658203
417.976708,-4.000000,-5034.689941,-34.529297
417.997038,-4.000000,-5035.375488,-34.923828
418.016571,-4.000000,-5036.066895,-34.537109
418.036698,-4.000000,-5036.752930,-34.750000
418.056695,-4.000000,-5037.443848,-34.724609
418.076655,-4.000000,-5037.443848,-34.724609
418.096726,-4.000000,-5038.190918,-34.496094
418.116723,-4.000000,-5039.539551,-34.714844
418.136757,-4.000000,-5040.199707,-34.697266
418.156902,-4.000000,-5040.886230,-34.992188
418.176621,-4.000000,-5041.574707,-34.482422
418.196636,-4.000000,-5042.264160,-34.607422
418.216633,-4.000000,-5042.950195,-35.158203
418.236612,-4.000000,-5043.639160,-34.607422
