t,x,y,heading,turret_yaw,pitch,target_x,target_y,target_z
6.1800,11.2700,0.0000,3.1416,3.1416,0.2387,0.0000,0.0000,1.8300
6.2000,11.3000,0.0000,3.1416,3.1416,0.2388,0.0000,0.0000,1.8300
6.2200,11.3300,0.0000,3.1416,3.1416,0.2390,0.0000,0.0000,1.8300
6.2400,11.3600,0.0000,3.1416,3.1416,0.2391,0.0000,0.0000,1.8300
6.2600,11.3900,0.0000,3.1416,3.1416,0.2393,0.0000,0.0000,1.8300
6.2800,11.4200,0.0000,3.1416,3.1416,0.2395,0.0000,0.0000,1.8300
6.3000,11.4500,0.0000,3.1416,3.1416,0.2397,0.0000,0.0000,1.8300
6.3200,11.4800,0.0000,3.1416,3.1416,0.2398,0.0000,0.0000,1.8300
6.3400,11.5100,0.0000,3.1416,3.1416,0.2400,0.0000,0.0000,1.8300
6.3600,11.5400,0.0000,3.1416,3.1416,0.2402,0.0000,0.0000,1.8300
6.3800,11.5700,0.0000,3.1416,3.1416,0.2404,0.0000,0.0000,1.8300
6.4000,11.6000,0.0000,3.1416,3.1416,0.2405,0.0000,0.0000,1.8300
6.4200,11.6300,0.0000,3.1416,3.1416,0.2407,0.0000,0.0000,1.8300
6.4400,11.6600,0.0000,3.1416,3.1416,0.2409,0.0000,0.0000,1.8300
6.4600,11.6900,0.0000,3.1416,3.1416,0.2411,0.0000,0.0000,1.8300
6.4800,11.7200,0.0000,3.1416,3.1416,0.2413,0.0000,0.0000,1.8300
6.5000,11.7500,0.0000,3.1416,3.1416,0.2415,0.0000,0.0000,1.8300
6.5200,11.7800,0.0000,3.1416,3.1416,0.2417,0.0000,0.0000,1.8300
6.5400,11.8100,0.0000,3.1416,3.1416,0.2418,0.0000,0.0000,1.8300
6.5600,11.8400,0.0000,3.1416,3.1416,0.2421,0.0000,0.0000,1.8300
6.5800,11.8700,0.0000,3.1416,3.1416,0.2422,0.0000,0.0000,1.8300
6.6000,11.9000,0.0000,3.1416,3.1416,0.2424,0.0000,0.0000,1.8300
6.6200,11.9300,0.0000,3.1416,3.1416,0.2427,0.0000,0.0000,1.8300
6.6400,11.9600,0.0000,3.1416,3.1416,0.2429,0.0000,0.0000,1.8300
6.6600,11.9900,0.0000,3.1416,3.1416,0.2431,0.0000,0.0000,1.8300
6.6800,12.0200,0.0000,3.1416,3.1416,0.2432,0.0000,0.0000,1.8300
6.7000,12.0500,0.0000,3.1416,3.1416,0.2435,0.0000,0.0000,1.8300
6.7200,12.0800,0.0000,3.1416,3.1416,0.2437,0.0000,0.0000,1.8300
6.7400,12.1100,0.0000,3.1416,3.1416,0.2439,0.0000,0.0000,1.8300
6.7600,12.1400,0.0000,3.1416,3.1416,0.2441,0.0000,0.0000,1.8300
6.7800,12.1700,0.0000,3.1416,3.1416,0.2443,0.0000,0.0000,1.8300
6.8000,12.2000,0.0000,3.1416,3.1416,0.2445,0.0000,0.0000,1.8300
6.8200,12.2300,0.0000,3.1416,3.1416,0.2448,0.0000,0.0000,1.8300
6.8400,12.2600,0.0000,3.1416,3.1416,0.2450,0.0000,0.0000,1.8300
6.8600,12.2900,0.0000,3.1416,3.1416,0.2452,0.0000,0.0000,1.8300
6.8800,12.3200,0.0000,3.1416,3.1416,0.2454,0.0000,0.0000,1.8300
6.9000,12.3500,0.0000,3.1416,3.1416,0.2457,0.0000,0.0000,1.8300
6.9200,12.3800,0.0000,3.1416,3.1416,0.2459,0.0000,0.0000,1.8300
6.9400,12.4100,0.0000,3.1416,3.1416,0.2461,0.0000,0.0000,1.8300
6.9600,12.4400,0.0000,3.1416,3.1416,0.2463,0.0000,0.0000,1.8300
6.9800,12.4700,0.0000,3.1416,3.1416,0.2466,0.0000,0.0000,1.8300
7.0000,12.5000,0.0000,3.1416,3.1416,0.2468,0.0000,0.0000,1.8300
7.0200,12.5300,0.0000,3.1416,3.1416,0.2471,0.0000,0.0000,1.8300
7.0400,12.5600,0.0000,3.1416,3.1416,0.2473,0.0000,0.0000,1.8300
7.0600,12.5900,0.0000,3.1416,3.1416,0.2475,0.0000,0.0000,1.8300
7.0800,12.6200,0.0000,3.1416,3.1416,0.2478,0.0000,0.0000,1.8300
7.1000,12.6500,0.0000,3.1416,3.1416,0.2480,0.0000,0.0000,1.8300
7.1200,12.6800,0.0000,3.1416,3.1416,0.2483,0.0000,0.0000,1.8300
7.1400,12.7100,0.0000,3.1416,3.1416,0.2485,0.0000,0.0000,1.8300
7.1600,12.7400,0.0000,3.1416,3.1416,0.2488,0.0000,0.0000,1.8300
7.1800,12.7700,0.0000,3.1416,3.1416,0.2490,0.0000,0.0000,1.8300
7.2000,12.8000,0.0000,3.1416,3.1416,0.2493,0.0000,0.0000,1.8300
7.2200,12.8300,0.0000,3.1416,3.1416,0.2495,0.0000,0.0000,1.8300
7.2400,12.8600,0.0000,3.1416,3.1416,0.2498,0.0000,0.0000,1.8300
7.2600,12.8900,0.0000,3.1416,3.1416,0.2501,0.0000,0.0000,1.8300
7.2800,12.9200,0.0000,3.1416,3.1416,0.2503,0.0000,0.0000,1.8300
7.3000,12.9500,0.0000,3.1416,3.1416,0.2505,0.0000,0.0000,1.8300
7.3200,12.9800,0.0000,3.1416,3.1416,0.2508,0.0000,0.0000,1.8300
7.3400,13.0100,0.0000,3.1416,3.1416,0.2511,0.0000,0.0000,1.8300
7.3600,13.0400,0.0000,3.1416,3.1416,0.2514,0.0000,0.0000,1.8300
7.3800,13.0700,0.0000,3.1416,3.1416,0.2516,0.0000,0.0000,1.8300
7.4000,13.1000,0.0000,3.1416,3.1416,0.2519,0.0000,0.0000,1.8300
7.4200,13.1300,0.0000,3.1416,3.1416,0.2522,0.0000,0.0000,1.8300
7.4400,13.1600,0.0000,3.1416,3.1416,0.2524,0.0000,0.0000,1.8300
7.4600,13.1900,0.0000,3.1416,3.1416,0.2527,0.0000,0.0000,1.8300
7.4800,13.2200,0.0000,3.1416,3.1416,0.2530,0.0000,0.0000,1.8300
7.5000,13.2500,0.0000,3.1416,3.1416,0.2533,0.0000,0.0000,1.8300
7.5200,13.2800,0.0000,3.1416,3.1416,0.2535,0.0000,0.0000,1.8300
7.5400,13.3100,0.0000,3.1416,3.1416,0.2538,0.0000,0.0000,1.8300
7.5600,13.3400,0.0000,3.1416,3.1416,0.2541,0.0000,0.0000,1.8300
7.5800,13.3700,0.0000,3.1416,3.1416,0.2544,0.0000,0.0000,1.8300
7.6000,13.4000,0.0000,3.1416,3.1416,0.2547,0.0000,0.0000,1.8300
7.6200,13.4300,0.0000,3.1416,3.1416,0.2550,0.0000,0.0000,1.8300
7.6400,13.4600,0.0000,3.1416,3.1416,0.2553,0.0000,0.0000,1.8300
7.6600,13.4900,0.0000,3.1416,3.1416,0.2555,0.0000,0.0000,1.8300
7.6800,13.5200,0.0000,3.1416,3.1416,0.2558,0.0000,0.0000,1.8300
7.7000,13.5500,0.0000,3.1416,3.1416,0.2561,0.0000,0.0000,1.8300
7.7200,13.5800,0.0000,3.1416,3.1416,0.2564,0.0000,0.0000,1.8300
7.7400,13.6100,0.0000,3.1416,3.1416,0.2567,0.0000,0.0000,1.8300
7.7600,13.6400,0.0000,3.1416,3.1416,0.2570,0.0000,0.0000,1.8300
7.7800,13.6700,0.0000,3.1416,3.1416,0.2573,0.0000,0.0000,1.8300
7.8000,13.7000,0.0000,3.1416,3.1416,0.2576,0.0000,0.0000,1.8300
7.8200,13.7300,0.0000,3.1416,3.1416,0.2579,0.0000,0.0000,1.8300
7.8400,13.7600,0.0000,3.1416,3.1416,0.2582,0.0000,0.0000,1.8300
7.8600,13.7900,0.0000,3.1416,3.1416,0.2585,0.0000,0.0000,1.8300
7.8800,13.8200,0.0000,3.1416,3.1416,0.2588,0.0000,0.0000,1.8300
7.9000,13.8500,0.0000,3.1416,3.1416,0.2591,0.0000,0.0000,1.8300
7.9200,13.8800,0.0000,3.1416,3.1416,0.2595,0.0000,0.0000,1.8300
7.9400,13.9100,0.0000,3.1416,3.1416,0.2598,0.0000,0.0000,1.8300
7.9600,13.9400,0.0000,3.1416,3.1416,0.2601,0.0000,0.0000,1.8300
7.9800,13.9700,0.0000,3.1416,3.1416,0.2604,0.0000,0.0000,1.8300
8.0000,14.0000,0.0000,3.1416,3.1416,0.2607,0.0000,0.0000,1.8300
8.0200,14.0300,0.0000,3.1416,3.1416,0.2610,0.0000,0.0000,1.8300
8.0400,14.0600,0.0000,3.1416,3.1416,0.2614,0.0000,0.0000,1.8300
8.0600,14.0900,0.0000,3.1416,3.1416,0.2617,0.0000,0.0000,1.8300
8.0800,14.1200,0.0000,3.1416,3.1416,0.2620,0.0000,0.0000,1.8300
8.1000,14.1500,0.0000,3.1416,3.1416,0.2623,0.0000,0.0000,1.8300
8.1200,14.1800,0.0000,3.1416,3.1416,0.2627,0.0000,0.0000,1.8300
8.1400,14.2100,0.0000,3.1416,3.1416,0.2630,0.0000,0.0000,1.8300
8.1600,14.2400,0.0000,3.1416,3.1416,0.2633,0.0000,0.0000,1.8300
8.1800,14.2700,0.0000,3.1416,3.1416,0.2636,0.0000,0.0000,1.8300
8.2000,14.3000,0.0000,3.1416,3.1416,0.2640,0.0000,0.0000,1.8300
8.2200,14.3300,0.0000,3.1416,3.1416,0.2643,0.0000,0.0000,1.8300
8.2400,14.3600,0.0000,3.1416,3.1416,0.2647,0.0000,0.0000,1.8300
8.2600,14.3900,0.0000,3.1416,3.1416,0.2650,0.0000,0.0000,1.8300
8.2800,14.4200,0.0000,3.1416,3.1416,0.2653,0.0000,0.0000,1.8300
8.3000,14.4500,0.0000,3.1416,3.1416,0.2657,0.0000,0.0000,1.8300
8.3200,14.4800,0.0000,3.1416,3.1416,0.2660,0.0000,0.0000,1.8300
8.3400,14.5100,0.0000,3.1416,3.1416,0.2663,0.0000,0.0000,1.8300
8.3600,14.5400,0.0000,3.1416,3.1416,0.2667,0.0000,0.0000,1.8300
8.3800,14.5700,0.0000,3.1416,3.1416,0.2670,0.0000,0.0000,1.8300
8.4000,14.6000,0.0000,3.1416,3.1416,0.2674,0.0000,0.0000,1.8300
8.4200,14.6300,0.0000,3.1416,3.1416,0.2677,0.0000,0.0000,1.8300
8.4400,14.6600,0.0000,3.1416,3.1416,0.2681,0.0000,0.0000,1.8300
8.4600,14.6900,0.0000,3.1416,3.1416,0.2684,0.0000,0.0000,1.8300
8.4800,14.7200,0.0000,3.1416,3.1416,0.2688,0.0000,0.0000,1.8300
8.5000,14.7500,0.0000,3.1416,3.1416,0.2691,0.0000,0.0000,1.8300
8.5200,14.7800,0.0000,3.1416,3.1416,0.2695,0.0000,0.0000,1.8300
8.5400,14.8100,0.0000,3.1416,3.1416,0.2699,0.0000,0.0000,1.8300
8.5600,14.8400,0.0000,3.1416,3.1416,0.2702,0.0000,0.0000,1.8300
8.5800,14.8700,0.0000,3.1416,3.1416,0.2706,0.0000,0.0000,1.8300
8.6000,14.9000,0.0000,3.1416,3.1416,0.2709,0.0000,0.0000,1.8300
8.6200,14.9300,0.0000,3.1416,3.1416,0.2713,0.0000,0.0000,1.8300
8.6400,14.9600,0.0000,3.1416,3.1416,0.2717,0.0000,0.0000,1.8300
8.6600,14.9900,0.0000,3.1416,3.1416,0.2720,0.0000,0.0000,1.8300
8.6800,15.0200,0.0000,3.1416,3.1416,0.2724,0.0000,0.0000,1.8300
8.7000,15.0500,0.0000,3.1416,3.1416,0.2728,0.0000,0.0000,1.8300
8.7200,15.0800,0.0000,3.1416,3.1416,0.2731,0.0000,0.0000,1.8300
8.7400,15.1100,0.0000,3.1416,3.1416,0.2735,0.0000,0.0000,1.8300
8.7600,15.1400,0.0000,3.1416,3.1416,0.2739,0.0000,0.0000,1.8300
8.7800,15.1700,0.0000,3.1416,3.1416,0.2743,0.0000,0.0000,1.8300
8.8000,15.2000,0.0000,3.1416,3.1416,0.2747,0.0000,0.0000,1.8300
8.8200,15.2300,0.0000,3.1416,3.1416,0.2750,0.0000,0.0000,1.8300
8.8400,15.2600,0.0000,3.1416,3.1416,0.2754,0.0000,0.0000,1.8300
8.8600,15.2900,0.0000,3.1416,3.1416,0.2758,0.0000,0.0000,1.8300
8.8800,15.3200,0.0000,3.1416,3.1416,0.2762,0.0000,0.0000,1.8300
8.9000,15.3500,0.0000,3.1416,3.1416,0.2766,0.0000,0.0000,1.8300
8.9200,15.3800,0.0000,3.1416,3.1416,0.2769,0.0000,0.0000,1.8300
8.9400,15.4100,0.0000,3.1416,3.1416,0.2773,0.0000,0.0000,1.8300
8.9600,15.4400,0.0000,3.1416,3.1416,0.2777,0.0000,0.0000,1.8300
8.9800,15.4700,0.0000,3.1416,3.1416,0.2781,0.0000,0.0000,1.8300
9.0000,15.5000,0.0000,3.1416,3.1416,0.2785,0.0000,0.0000,1.8300
9.0200,15.5300,0.0000,3.1416,3.1416,0.2789,0.0000,0.0000,1.8300
9.0400,15.5600,0.0000,3.1416,3.1416,0.2793,0.0000,0.0000,1.8300
9.0600,15.5900,0.0000,3.1416,3.1416,0.2797,0.0000,0.0000,1.8300
9.0800,15.6200,0.0000,3.1416,3.1416,0.2801,0.0000,0.0000,1.8300
9.1000,15.6500,0.0000,3.1416,3.1416,0.2805,0.0000,0.0000,1.8300
9.1200,15.6800,0.0000,3.1416,3.1416,0.2809,0.0000,0.0000,1.8300
9.1400,15.7100,0.0000,3.1416,3.1416,0.2813,0.0000,0.0000,1.8300
9.1600,15.7400,0.0000,3.1416,3.1416,0.2817,0.0000,0.0000,1.8300
9.1800,15.7700,0.0000,3.1416,3.1416,0.2821,0.0000,0.0000,1.8300
9.2000,15.8000,0.0000,3.1416,3.1416,0.2825,0.0000,0.0000,1.8300
9.2200,15.8300,0.0000,3.1416,3.1416,0.2829,0.0000,0.0000,1.8300
9.2400,15.8600,0.0000,3.1416,3.1416,0.2833,0.0000,0.0000,1.8300
9.2600,15.8900,0.0000,3.1416,3.1416,0.2837,0.0000,0.0000,1.8300
9.2800,15.9200,0.0000,3.1416,3.1416,0.2841,0.0000,0.0000,1.8300
9.3000,15.9500,0.0000,3.1416,3.1416,0.2846,0.0000,0.0000,1.8300
9.3200,15.9800,0.0000,3.1416,3.1416,0.2850,0.0000,0.0000,1.8300
9.3400,16.0100,0.0000,3.1416,3.1416,0.2854,0.0000,0.0000,1.8300
9.3600,16.0400,0.0000,3.1416,3.1416,0.2858,0.0000,0.0000,1.8300
9.3800,16.0700,0.0000,3.1416,3.1416,0.2862,0.0000,0.0000,1.8300
9.4000,16.1000,0.0000,3.1416,3.1416,0.2867,0.0000,0.0000,1.8300
9.4200,16.1300,0.0000,3.1416,3.1416,0.2871,0.0000,0.0000,1.8300
9.4400,16.1600,0.0000,3.1416,3.1416,0.2875,0.0000,0.0000,1.8300
9.4600,16.1900,0.0000,3.1416,3.1416,0.2879,0.0000,0.0000,1.8300
9.4800,16.2200,0.0000,3.1416,3.1416,0.2883,0.0000,0.0000,1.8300
9.5000,16.2500,0.0000,3.1416,3.1416,0.2888,0.0000,0.0000,1.8300
9.5200,16.2800,0.0000,3.1416,3.1416,0.2892,0.0000,0.0000,1.8300
9.5400,16.3100,0.0000,3.1416,3.1416,0.2896,0.0000,0.0000,1.8300
9.5600,16.3400,0.0000,3.1416,3.1416,0.2901,0.0000,0.0000,1.8300
9.5800,16.3700,0.0000,3.1416,3.1416,0.2905,0.0000,0.0000,1.8300
9.6000,16.4000,0.0000,3.1416,3.1416,0.2909,0.0000,0.0000,1.8300
9.6200,16.4300,0.0000,3.1416,3.1416,0.2914,0.0000,0.0000,1.8300
9.6400,16.4600,0.0000,3.1416,3.1416,0.2918,0.0000,0.0000,1.8300
9.6600,16.4900,0.0000,3.1416,3.1416,0.2923,0.0000,0.0000,1.8300
9.6800,16.5200,0.0000,3.1416,3.1416,0.2927,0.0000,0.0000,1.8300
9.7000,16.5500,0.0000,3.1416,3.1416,0.2932,0.0000,0.0000,1.8300
9.7200,16.5800,0.0000,3.1416,3.1416,0.2936,0.0000,0.0000,1.8300
9.7400,16.6100,0.0000,3.1416,3.1416,0.2940,0.0000,0.0000,1.8300
9.7600,16.6400,0.0000,3.1416,3.1416,0.2945,0.0000,0.0000,1.8300
9.7800,16.6700,0.0000,3.1416,3.1416,0.2949,0.0000,0.0000,1.8300
9.8000,16.7000,0.0000,3.1416,3.1416,0.2954,0.0000,0.0000,1.8300
9.8200,16.7300,0.0000,3.1416,3.1416,0.2959,0.0000,0.0000,1.8300
9.8400,16.7600,0.0000,3.1416,3.1416,0.2963,0.0000,0.0000,1.8300
9.8600,16.7900,0.0000,3.1416,3.1416,0.2968,0.0000,0.0000,1.8300
9.8800,16.8200,0.0000,3.1416,3.1416,0.2972,0.0000,0.0000,1.8300
9.9000,16.8500,0.0000,3.1416,3.1416,0.2977,0.0000,0.0000,1.8300
9.9200,16.8800,0.0000,3.1416,3.1416,0.2981,0.0000,0.0000,1.8300
9.9400,16.9100,0.0000,3.1416,3.1416,0.2986,0.0000,0.0000,1.8300
9.9600,16.9400,0.0000,3.1416,3.1416,0.2990,0.0000,0.0000,1.8300
9.9800,16.9700,0.0000,3.1416,3.1416,0.2995,0.0000,0.0000,1.8300
10.0000,17.0000,0.0000,3.1416,3.1416,0.3000,0.0000,0.0000,1.8300
