t,x,y,z,vx,vy,vz,horiz_dist,speed
0.0,5.0,0.0,0.5,-10.676704328911647,-1.3075191781844338e-15,5.24115914918714,0.0,11.893769989120722
0.005,4.94665517435201,-6.5328569980884856e-18,0.5260642760957049,-10.661238076644302,-1.3056251085510329e-15,5.184569070661817,0.053344825647990035,11.85503073700585
0.01,4.893387498278526,-1.3056265898229554e-17,0.5518458678028892,-10.64584439754786,-1.303739926567777e-15,5.12808525024753,0.1066125017214743,11.816567237172029
0.015,4.840196610434196,-1.9570270952465946e-17,0.5773453042661935,-10.630522684002315,-1.3018635578226766e-15,5.071706830987098,0.15980338956580376,11.778379460459277
0.02,4.787082152503087,-2.60749160418439e-17,0.6025631103665541,-10.615272331853651,-1.2999959283282035e-15,5.015432964346506,0.21291784749691267,11.740467388450565
0.025,4.734043769181462,-3.257024467852177e-17,0.627499806763178,-10.6000927403692,-1.2981369645158238e-15,4.959262810158669,0.2659562308185377,11.702831013248492
0.030000000000000002,4.681081108160786,-3.905630000785149e-17,0.6521559099352385,-10.584983312193733,-1.2962865932306205e-15,4.903195536568241,0.31891889183921407,11.665470337249268
0.035,4.628193820110947,-4.5533124810433435e-17,0.676531932223299,-10.56994345330628,-1.2944447417260057e-15,4.847230319977482,0.3718061798890533,11.628385372914044
0.04,4.575381558663691,-5.2000761504144994e-17,0.7006283818704669,-10.554972572977686,-1.2926113376585227e-15,4.791366344993146,0.42461844133630944,11.591576142537484
0.045,4.522643980396266,-5.845925214614345e-17,0.7244457630632862,-10.540070083728887,-1.2907863090827357e-15,4.735602804374379,0.4773560196037341,11.555042678013576
0.049999999999999996,4.4699807448152775,-6.490863843484348e-17,0.7479845759723708,-10.525235401289903,-1.2889695844462088e-15,4.679938898981611,0.5300192551847225,11.518785020598633
0.05499999999999999,4.417391514340742,-7.134896171186977e-17,0.7712453167927852,-10.510467944559556,-1.2871610925845722e-15,4.624373837726432,0.5826084856592582,11.482803220671451
0.05999999999999999,4.364875954290341,-7.778026296398522e-17,0.7942284777841774,-10.495767135565888,-1.285360762716675e-15,4.568906837522418,0.6351240457096594,11.447097337490586
0.06499999999999999,4.312433732863874,-8.420258282499511e-17,0.8169345473106673,-10.481132399427299,-1.283568524439826e-15,4.513537123236909,0.687566267136126,11.411667438948717
0.06999999999999999,4.260064521127904,-9.061596157762761e-17,0.8393640098804973,-10.466563164314381,-1.2817843077251201e-15,4.4582639276437135,0.7399354788720958,11.376513601324081
0.075,4.207767993000589,-9.702043915539128e-17,0.8615173461854483,-10.452058861412466,-1.2800080429128506e-15,4.4030864913767225,0.7922320069994111,11.341635909028954
0.08,4.1555438252366965,-1.0341605514440976e-16,0.8833950331400257,-10.437618924884857,-1.2782396607080079e-15,4.348004062884419,0.8444561747633035,11.307034454355128
0.085,4.103391697412812,-1.0980284878523414e-16,0.9049975439204208,-10.423242791836769,-1.2764790921758621e-15,4.293015898385269,0.8966083025871878,11.272709337216401
0.09000000000000001,4.051311291912712,-1.1618085897463353e-16,0.9263253480032508,-10.408929902279953,-1.2747262687376316e-15,4.238121261823973,0.9486887080872881,11.238660664888062
0.09500000000000001,3.99930229391292,-1.2255012426736414e-16,0.9473789112040827,-10.394679699098015,-1.2729811221662357e-15,4.183319424828564,1.00069770608708,11.204888551743315
0.10000000000000002,3.947364391368434,-1.2891068287791733e-16,0.9681586957157438,-10.38049162801242,-1.2712435845821308e-15,4.128609666668337,1.052635608631566,11.17139311898669
0.10500000000000002,3.8954972749986188,-1.3526257268224707e-16,0.988665160146425,-10.366365137549176,-1.269513588449231e-15,4.073991274212591,1.1045027250013812,11.138174494384403
0.11000000000000003,3.843700638273266,-1.416058312194772e-16,1.0088987595575796,-10.352299679006203,-1.2677910665709118e-15,4.019463541890168,1.156299361726734,11.10523281199166
0.11500000000000003,3.791974177398815,-1.4794049569358894e-16,1.0288599455016205,-10.338294706421383,-1.2660759520860971e-15,3.965025771649779,1.208025822601185,11.072568211876924
0.12000000000000004,3.74031759130473,-1.5426660297508898e-16,1.0485491660594233,-10.324349676541278,-1.2643681784654287e-15,3.9106772729210877,1.2596824086952698,11.040180839843137
0.12500000000000003,3.6887305816300366,-1.6058418960265867e-16,1.067966865877634,-10.310464048790532,-1.2626676795075184e-15,3.856417362576552,1.3112694183699634,11.008070847145921
0.13000000000000003,3.6372128527100025,-1.6689329178478474e-16,1.0871134862057903,-10.29663728524193,-1.260974389335282e-15,3.8022453648939907,1.3627871472899975,10.97623839020874
0.13500000000000004,3.5857641115629733,-1.7319394540137175e-16,1.1059894649332553,-10.282868850587137,-1.2592882423923557e-15,3.748160611519875,1.4142358884370267,10.944683630335062
0.14000000000000004,3.5343840678773484,-1.7948618600533694e-16,1.1245952366259713,-10.269158212108097,-1.2576091734395936e-15,3.6941624414333147,1.4656159321226516,10.91340673341756
0.14500000000000005,3.4830724339987,-1.8577004882418768e-16,1.1429312325630339,-10.2555048396491,-1.255937117551646e-15,3.6402502009107325,1.5169275660013,10.882407869644325
0.15000000000000005,3.4318289249170304,-1.9204556876158217e-16,1.1609978807730914,-10.241908205589505,-1.2542720101136198e-15,3.5864232434912076,1.5681710750829696,10.851687213202178
0.15500000000000005,3.380653258254163,-1.9831278039887342e-16,1.1787956060705738,-10.22836778481712,-1.2526137868178189e-15,3.5326809299424693,1.619346741745837,10.82124494197705
0.16000000000000006,3.3295451542512646,-2.0457171799663734e-16,1.1963248300917513,-10.214883054702252,-1.250962383660565e-15,3.4790226282275296,1.6704548457487354,10.791081237251548
0.16500000000000006,3.278504335756498,-2.1082241549618503e-16,1.2135859713306292,-10.201453495072391,-1.2493177369390982e-15,3.425447713471933,1.721495664243502,10.761196283399666
